Date,Monte Carlo,DL,Dynamic DL
2020-08-04,147.43451774169532,157.1299588437614,127.26269882677316
2020-08-05,145.3812982553898,154.22012735090527,119.10450213836737
2020-08-06,146.65684064800982,151.01838028440315,114.22842155111638
2020-08-07,152.68107701040884,161.1471489312237,124.51673110381992
2020-08-10,168.315133853827,173.17824760658064,134.84456838442236
2020-08-11,168.8271210593062,170.9679546487346,132.8873098171383
2020-08-12,169.81216616309152,173.20922912475572,134.81321414076857
2020-08-13,170.99833577291756,174.79306662191917,145.2950806939175
2020-08-14,166.82220801325127,169.31720026126763,148.8476016201722
2020-08-17,169.55270970245,170.63736741493085,155.11709229181315
2020-08-18,171.48352075438132,172.89220022187732,156.4969621354029
2020-08-19,172.4757704303642,175.41624736784874,157.68556686207612
2020-08-20,175.0159892720743,180.30789703093487,162.51641238299072
2020-08-21,176.9139826850627,180.23724820022488,161.21196197275887
2020-08-24,179.2236226148002,185.24737869170178,150.48647447275803
2020-08-25,185.14669630111655,197.68105414511635,160.76172045700818
2020-08-26,187.72908460617322,201.35234135333357,163.46263213975968
2020-08-27,192.63753463627276,206.8221842645578,166.21911221274718
2020-08-28,189.05298343894194,201.9401447380663,174.64124698691066
2020-08-31,173.75896881423645,181.09626327736152,154.7869357401909
2020-09-01,183.43763634237436,193.71039535715641,155.65866327438087
2020-09-02,194.01640771071493,206.41472292344878,169.9672907301777
2020-09-03,194.54592223972276,209.10635408493619,179.62056025158506
2020-09-04,192.09292231617366,209.02215542976023,178.06597089156367
2020-09-07,200.2873582937943,221.1638639450911,188.35822243933896
2020-09-08,202.06608189647991,229.10657778490585,191.49342545912884
2020-09-09,199.87776587451057,227.2395981113479,192.2678840170705
2020-09-10,207.37305717720636,239.08838349617793,204.51977590357728
2020-09-11,205.1226098666074,234.61197804242866,201.3148213591017
2020-09-14,213.93873585234965,244.76006730893832,207.54364564494608
2020-09-15,218.21317681601832,250.90570269588287,207.0710809669657
2020-09-16,219.67770366024808,249.82379739299103,206.08362768255319
2020-09-17,213.8289960118537,241.43381780042725,200.37076179334008
2020-09-18,213.87869001211646,232.6642738044689,194.36660400580746
2020-09-21,195.94719561418808,211.6503732086217,175.99105333650056
2020-09-22,193.0545146509861,205.92181921246473,173.07213592164908
2020-09-23,192.55910914167342,207.62588512412515,172.33527856074474
2020-09-24,175.73716450117536,188.247378331771,155.03640048956098
2020-09-25,188.530322357086,204.7748050600831,168.64820848791766
2020-09-28,195.928116495819,215.50804547418852,178.2123983727873
2020-09-29,195.88408586833262,216.69196502492343,178.45601373672147
2020-09-30,190.69053239439714,208.1660383781853,172.65327838514486
2020-10-01,194.23748496044777,213.64500736332397,180.99021629580702
2020-10-05,200.1485185016764,218.75959173236674,186.69636724681487
2020-10-06,200.25346751597743,217.74540521199984,184.35180644964564
2020-10-07,199.39885903294876,214.28546037859186,180.62575420877926
2020-10-08,196.58914034863412,204.70919310510143,172.56122439167623
2020-10-09,194.20413796563173,202.53755830777072,169.22693443734744
2020-10-12,195.9051139008375,205.5002275193366,172.844140164164
2020-10-13,198.85077516646325,213.26197185444167,175.09571266801257
2020-10-14,200.65290134567346,216.57604892879326,176.23758772881564
2020-10-15,191.81007291437604,203.893249920871,166.1749346779982
2020-10-16,201.45163511823262,215.22014823277559,174.7804865941276
2020-10-19,199.99940776964422,219.41120681279932,176.27184319314316
2020-10-20,202.5318272322401,223.65892594012135,184.32877499675013
2020-10-21,200.3364098617225,220.31653039137473,183.62537980153283
2020-10-22,202.3613467159797,224.40923183742302,182.77689430205456
2020-10-23,207.24592798668806,232.11097165861258,187.47682501356414
2020-10-26,203.54504037331824,224.2666156526125,182.51288235193456
2020-10-27,209.2971355592031,229.68520631110377,193.99872584797177
2020-10-28,205.58296808350337,225.51183705660205,191.9496736262555
2020-10-29,203.53889923638044,224.55599075559488,192.10204841429024
2020-10-30,212.49343159596575,241.35028273382417,208.93181384095348
2020-11-02,209.56373693201053,242.40797745011048,208.53532748988056
2020-11-03,212.42349954422872,245.61160013408627,212.0805178935469
2020-11-04,221.21741189615238,255.08326194834885,222.1316958172527
2020-11-05,229.46112076667956,268.6311823511085,232.48740989196372
2020-11-06,232.42351757447162,272.3150573947183,236.37114814740488
2020-11-09,237.30798008612143,270.2692925076817,235.7236640225833
2020-11-10,233.4375341295045,270.6825184820291,234.7056536294379
2020-11-11,237.01272426237847,270.88070822886993,234.5900237668183
2020-11-12,241.7818688186898,279.7500514272907,240.26982468938598
2020-11-13,251.49965629390596,293.2530719324122,251.9422100946916
2020-11-17,261.8570593244029,318.77301455977204,279.0838270463131
2020-11-18,280.20275434395177,359.1555225225989,330.26393240216055
2020-11-19,274.4417225160219,347.1913736074933,318.04443370691934
2020-11-20,284.34727026344257,363.32545840879015,333.5715047963601
2020-11-23,291.64743094594195,371.04922770185317,341.5081347731887
2020-11-24,290.96345390600817,369.94837643044593,336.0218811790255
2020-11-25,282.42068257664516,358.2759818853622,322.6394551277105
2020-11-26,288.18797650122866,363.0054667868769,323.3342161362821
2020-11-27,308.2284079316805,398.62387887177755,358.7317125160004
2020-12-01,310.1203852918223,401.37536029835513,364.7617256967412
2020-12-02,313.6344846758541,408.75653945586623,362.20422397486817
2020-12-03,314.1828987247243,404.6408286999577,357.9003321631255
2020-12-04,324.21196344005915,407.91921179579964,363.0874281062558
2020-12-07,333.57461597370065,416.99302398638764,371.9268180183091
2020-12-08,332.6944403265873,416.79979877449335,377.2914317949097
2020-12-09,336.3515669266187,423.019695713244,374.784632042549
2020-12-10,328.8860167804747,417.34284930525865,366.1063946098365
2020-12-11,331.15622137205514,427.68790928310716,385.07736382473047
2020-12-14,336.06277963846327,434.63436276473055,390.29192203034944
2020-12-15,335.27286631255095,435.882947753447,393.5021997315601
2020-12-16,343.0904052970826,443.9531883525192,396.37196625197737
2020-12-17,353.13093616543676,455.9289623136184,390.41060384441954
2020-12-18,350.4162719472232,448.7648010937788,386.5351708313368
2020-12-21,324.39812592102476,415.5151262728124,354.3531580591672
2020-12-22,333.9792395335073,426.53917750271677,371.4936894238004
2020-12-23,341.56187196420143,439.32053675185904,385.0033840468532
2020-12-24,344.37320850831287,440.7966259184239,385.75905478073787
2020-12-28,354.66595996761816,457.2822644352782,395.37668423067845
2020-12-29,355.496746494532,459.45557032405924,398.43059590624546
2020-12-30,358.4272902744506,463.8519740173051,403.38263522306823
2020-12-31,359.57994455911916,462.7959886724,401.2977525337075
2021-01-01,364.98996755260123,468.8549637722673,406.63263218115077
2021-01-04,369.5730316484276,472.1137110771473,423.3659067523153
2021-01-05,373.7894334767945,476.3781913631628,426.8657621285998
2021-01-06,379.605899996338,482.9563817607372,429.0630178129036
2021-01-07,392.3775889811641,505.5927780472954,443.81154462411797
2021-01-08,392.22933902233933,501.7619077117708,442.2367716091528
2021-01-11,385.60230564546094,488.4597142154765,434.3337845143227
2021-01-12,386.8559835452429,492.7295801989631,437.31159559484394
2021-01-13,377.7787704506788,479.6008093680983,427.7172607531303
2021-01-14,381.2600327029905,484.11965268739044,429.20140883109303
2021-01-15,374.38950695987637,480.21392930809037,424.6933669519155
2021-01-18,370.62475639818274,479.46485474476316,419.4695520693684
2021-01-19,375.0663956049447,484.50265506826,425.1365352167964
2021-01-20,376.42277512696154,485.19451587790394,428.14680721122915
2021-01-21,371.74244800410145,473.2654072540395,418.83785138743184
2021-01-22,364.11680095418205,464.2129897388282,414.8891681115684
2021-01-25,362.98818203382723,466.5940824272905,420.4636671413849
2021-01-27,362.9326321077614,471.6883445354398,424.6536264490117
2021-01-28,361.3852156949889,471.59567258904247,423.75484749423003
2021-01-29,359.15617563269586,473.02813088192414,424.73256270150296
2021-02-01,379.5039529410621,503.35293133744335,451.76931963496514
2021-02-02,394.56006111770404,524.254574070252,466.53688180561636
2021-02-03,399.14575679386354,522.6572748461306,461.8462093286529
2021-02-04,406.09857752172064,528.8149215265018,467.0818458107978
2021-02-05,414.34823310511473,533.5718397767761,468.83505134679456
2021-02-08,428.00170806475256,555.0392903448341,483.41454499545785
2021-02-09,431.39760692620786,563.7912584513457,489.2559548195817
2021-02-10,442.99171359093435,583.2289187111767,501.5913240206957
2021-02-11,451.14798477231983,595.9735413773379,509.3382758673065
2021-02-12,447.8981780857001,586.2294295810738,505.1029115236771
2021-02-15,460.28151354451745,616.5792042787657,541.9008161449416
2021-02-16,480.31226983912836,666.445313695324,599.6800658724026
2021-02-17,489.0025910894288,686.8196238182871,617.7426203554414
2021-02-18,497.28341824742625,701.5787646628464,626.9629271024534
2021-02-19,483.01731125562816,680.4646747871276,601.3251178081856
2021-02-22,469.01308394441463,662.7656524851124,596.2379971503004
2021-02-23,471.65045600159306,665.3415138150115,594.6541142773243
2021-02-24,486.14712502812097,689.6189590218947,608.4267308049804
2021-02-25,491.5772545243987,698.3571892289972,621.1927208222329
2021-02-26,487.6217109017404,697.669437599917,620.1332350384164
2021-03-01,502.28573890205604,709.1527278815454,646.7237657785549
2021-03-02,513.086902117379,732.2603812217194,682.8510545504082
2021-03-03,549.502812466661,805.5331798928411,762.700116357401
2021-03-04,564.3914180550714,832.2077602976747,818.2532146883185
2021-03-05,559.190229607784,829.6392770221029,832.0503308926025
2021-03-08,567.6896877138246,841.2810132459704,842.7711311974195
2021-03-09,569.7064722088589,842.6798950603304,842.3906400154164
2021-03-10,583.8883854040785,865.6430983343056,889.911647927313
2021-03-12,594.3931122478222,889.5787747556545,891.2120925834516
2021-03-15,594.4501808915512,898.5890354782268,902.4638823136114
2021-03-16,589.3158382463067,892.3981409817656,920.25271985863
2021-03-17,575.4632773069292,873.2045220316313,901.0352755610704
2021-03-18,579.1105408889666,891.5950698158766,906.345046443304
2021-03-19,588.2151692482524,895.5849397526134,914.4055222150688
2021-03-22,604.8545967157511,933.4730885306768,962.1167019379313
2021-03-23,624.397393806866,972.9002319362697,1008.4346462245583
2021-03-24,614.6503332941252,965.3436794329033,1009.2593341700884
2021-03-25,593.4969854308745,929.037190307646,971.7171342695667
2021-03-26,606.4849214929313,951.5068889952115,995.7912358913143
2021-03-30,615.640621340737,959.2531430629165,963.8241940489115
2021-03-31,636.1894767148115,1000.7266533718866,1019.4185851828555
2021-04-01,665.7080742161868,1065.3226085729475,1138.8411470384287
2021-04-05,692.800710174062,1129.2670498577663,1173.3394755808492
2021-04-06,709.65406953768,1161.0600906493823,1213.6616410002205
2021-04-07,685.277697966838,1100.352404433264,1180.669841696928
2021-04-08,657.6656389091743,1033.5374924253963,1049.7057304446557
2021-04-09,694.6989605683946,1109.709368878101,1134.3343701987196
2021-04-12,638.21171113656,1008.1578666857904,1025.1298259375462
2021-04-13,650.4682577555321,1040.2204327621919,1046.452694816133
2021-04-15,677.7701558304427,1093.2400497390972,1129.0149973330988
2021-04-16,700.9009262256727,1134.471292648264,1165.0426135920338
2021-04-19,706.2422784560355,1148.8896821670671,1231.4970423409193
2021-04-20,717.2138376805351,1168.3153217449515,1250.1937221337243
2021-04-22,721.5197824144277,1175.9384240584907,1259.0226700201633
2021-04-23,720.1403607337796,1167.2554743973776,1249.229926290764
2021-04-26,721.5947514044966,1167.8949697669448,1249.6800226077269
2021-04-27,738.7503443951474,1185.5929614880977,1262.2494614568106
2021-04-28,747.8610361531054,1201.835527609364,1284.1429992168996
2021-04-29,749.3938737854395,1202.9165495699103,1281.7701655783544
2021-04-30,749.7932033276534,1203.0722161407214,1281.7788494188271
2021-05-03,780.8786926224175,1270.4268570243462,1341.830795549395
2021-05-04,773.7181053708315,1266.3338439129388,1342.9512146929455
2021-05-05,776.9131662021315,1272.938376713118,1317.292702587052
2021-05-06,791.6477705847016,1299.302171412423,1327.3066429930052
