,portfolio_id,Date,monte_carlo,dl,dynamic_dl
59,pid2,2020-01-10,48.4703145026956,47.19723472712722,46.427544399829415
60,pid2,2020-01-13,53.31214304876971,51.9729135669813,51.60930378956647
61,pid2,2020-01-14,56.598432188054694,55.08188885610041,54.943142212404126
62,pid2,2020-01-15,59.39423039823628,59.53220929428786,58.17924539392911
63,pid2,2020-01-16,62.439975614036555,60.21496286115018,60.39085562925783
64,pid2,2020-01-17,64.89375505849458,61.50735543494347,63.158627151976106
65,pid2,2020-01-20,62.01565855399646,59.45263821925874,60.3710150221711
66,pid2,2020-01-21,58.19739938242026,55.99168823865962,56.52599916956605
67,pid2,2020-01-22,58.01754892083656,53.962409186815115,55.72624955559979
68,pid2,2020-01-23,62.04204852991112,60.14878049531072,60.31593096322168
69,pid2,2020-01-24,64.37012014591694,62.56653401541989,62.38670053924665
70,pid2,2020-01-27,65.44947873086232,63.573253333187786,62.82758431542828
71,pid2,2020-01-28,70.26010901143319,64.81022274173515,65.83488558625055
72,pid2,2020-01-29,75.599073091666,65.50237953587646,69.20604270362045
73,pid2,2020-01-30,78.21831927894178,67.15669951468998,70.64776046097035
74,pid2,2020-01-31,86.43881221066012,72.58079870149251,76.70388165259283
75,pid2,2020-02-03,91.70266803495599,75.06493814565604,80.50758293944448
76,pid2,2020-02-04,106.94517146020628,82.63549874795206,91.28700530783551
77,pid2,2020-02-05,116.26874705269567,88.8410015976049,106.56042143095667
78,pid2,2020-02-06,118.06784621551859,88.36725601788528,108.45744520838025
79,pid2,2020-02-07,120.88928470663214,89.76172245659845,111.33801759744027
80,pid2,2020-02-10,117.60979727671462,88.14334176766707,114.20289885633531
81,pid2,2020-02-11,112.74869915109821,85.35274968965146,107.87427368743279
82,pid2,2020-02-12,113.05660518746569,85.07046814539889,111.2496087836706
83,pid2,2020-02-13,129.83309671404575,92.22990575623275,119.41331758254196
84,pid2,2020-02-14,124.21228126115466,85.63863507547332,119.41148277438434
85,pid2,2020-02-17,121.23340188990741,85.0361903324584,115.13126878816776
86,pid2,2020-02-18,131.8864491222023,87.89893337489202,119.52782071454205
87,pid2,2020-02-19,149.447687350106,94.67631378113997,138.9576620809719
88,pid2,2020-02-20,162.80389285327078,110.39471656224725,150.43237029397102
89,pid2,2020-02-24,152.74284564328264,90.34311822695777,137.55290259105593
90,pid2,2020-02-25,151.64671899969315,84.17417224008146,136.27679874347817
91,pid2,2020-02-26,149.4188358870767,78.2858541908829,133.13939008864807
92,pid2,2020-02-27,145.17235386129425,75.16279863636821,129.481908411884
93,pid2,2020-02-28,119.43281892488288,53.27040492309028,104.3078432466193
94,pid2,2020-03-02,119.09121303702142,54.09511835417338,104.46133200005339
95,pid2,2020-03-03,125.81531301675611,59.4879177894638,110.78569215106057
96,pid2,2020-03-04,106.90668452200414,47.17379592032118,94.01161740298878
97,pid2,2020-03-05,100.32394474002764,48.15040597700341,88.70503850026216
98,pid2,2020-03-06,96.90500084587163,48.997269280100895,85.99568877995597
99,pid2,2020-03-09,82.90903604892941,36.30684505605655,72.57137118960887
100,pid2,2020-03-11,81.18361431028504,35.306195391994024,71.22681524677257
101,pid2,2020-03-12,52.62984445569074,5.508684412656155,42.27611486091123
102,pid2,2020-03-13,57.465242609802445,11.270067859721143,47.46045400476351
103,pid2,2020-03-16,44.98572306114349,3.335150399593967,35.289723568472745
104,pid2,2020-03-17,39.672412188181205,1.9700028723756084,29.878936118096433
105,pid2,2020-03-18,24.85182809978963,-10.579496589169878,13.955872457525494
106,pid2,2020-03-19,15.318196829141714,-22.829726761843958,3.1115848655242653
107,pid2,2020-03-20,22.259729889155402,-14.445557406096123,12.494624468149931
108,pid2,2020-03-23,-0.4428180932923703,-36.52684580955787,-12.890864748393783
109,pid2,2020-03-24,-3.439023217635079,-41.44072581569723,-14.51076802887685
110,pid2,2020-03-25,-3.6209063989646073,-37.681043394448324,-11.219500154383292
111,pid2,2020-03-26,3.2028980025444747,-30.019107224444337,-4.355611989825976
112,pid2,2020-03-27,7.20260437745286,-28.672968376090346,-5.1914163069025845
113,pid2,2020-03-30,7.1679235689573115,-34.61288087181262,-8.031634971089284
114,pid2,2020-03-31,22.056131155117477,-20.51736703230782,6.044247839290421
115,pid2,2020-04-01,21.983833412494597,-20.04423269796503,10.931949231995354
116,pid2,2020-04-03,25.088722192184825,-20.49823051597654,11.137127833054317
117,pid2,2020-04-07,44.396414022465336,-4.743279766636694,29.75289947318385
118,pid2,2020-04-08,52.556529370170836,-2.3840130091833625,35.49253565770474
119,pid2,2020-04-09,65.22105856327292,5.953183212288027,45.88427506059464
120,pid2,2020-04-13,67.06040033559749,4.683156089969416,45.37169567708467
121,pid2,2020-04-15,65.28073663761693,6.998153361147671,45.38342903236482
122,pid2,2020-04-16,74.48973403135479,15.404290145865899,53.69835066777135
123,pid2,2020-04-17,79.31218241863144,19.91718026036506,57.34615266233287
124,pid2,2020-04-20,87.95944942150666,26.13681782329837,64.47678838783283
125,pid2,2020-04-21,92.65149566527279,25.464663312840344,70.98320959430458
126,pid2,2020-04-22,90.91784636414295,25.81576068209339,71.62813184442687
127,pid2,2020-04-23,87.0803288115354,24.728760574411982,66.17862840597941
128,pid2,2020-04-24,80.2995307309501,21.205315332698973,59.72777728306573
129,pid2,2020-04-27,78.45546304819136,22.189534705423657,60.27226859482362
130,pid2,2020-04-28,84.39266124309815,29.199763413942097,64.74222675357522
131,pid2,2020-04-29,82.96141423770277,28.303306200180028,63.71033836038784
132,pid2,2020-04-30,88.05397796425831,35.3202166788683,70.46599062087779
133,pid2,2020-05-04,79.65964816348799,27.963238141157255,62.36826844998893
134,pid2,2020-05-05,76.04072535710712,23.66485337589514,58.85863050811738
135,pid2,2020-05-06,71.59016497649999,22.215398979671882,55.74185415663699
136,pid2,2020-05-07,70.8522980100542,23.960355248207886,55.55810523018878
137,pid2,2020-05-08,74.96137401009877,26.40378417409539,58.651584217607386
138,pid2,2020-05-11,80.70970377854206,28.348423967998695,62.37867952814864
139,pid2,2020-05-12,86.75213702149752,29.599621233924086,66.01055460340065
140,pid2,2020-05-13,94.66037498340148,35.861091651752226,72.81481051134229
141,pid2,2020-05-14,90.66373574697029,34.117345394074846,72.89293552232648
142,pid2,2020-05-15,85.58787715980544,33.37713848889157,71.9249494100886
143,pid2,2020-05-18,75.27316444135528,23.286825071038326,57.51245413221941
144,pid2,2020-05-19,78.08620401874435,28.391612044665035,61.00741164311397
145,pid2,2020-05-20,86.97939853554935,33.53191477374321,67.7961478294891
146,pid2,2020-05-21,93.02178554866732,37.97197260368622,71.8058280266216
147,pid2,2020-05-22,95.57044243012689,41.77215479058757,74.31351627639216
148,pid2,2020-05-26,92.61959026606861,42.5840206992403,73.76399380823142
149,pid2,2020-05-27,94.50694745077699,43.98970955690402,75.38036379792409
150,pid2,2020-05-28,94.5610308151842,45.355311610362065,76.16026619742007
151,pid2,2020-05-29,105.88813288249109,55.04759791137145,86.4720049589216
152,pid2,2020-06-01,112.67000273728209,60.32267945003606,92.98231104583276
153,pid2,2020-06-02,113.95208531320154,67.082694269909,96.22245122681909
154,pid2,2020-06-03,117.05968885538893,78.09191852623285,100.64695954998876
155,pid2,2020-06-04,119.25947143386955,75.71884975269354,104.97511255782781
156,pid2,2020-06-05,120.76360090002945,74.43315577633982,108.42475980901769
157,pid2,2020-06-08,125.91890305199011,75.88118031839039,112.69955030340755
158,pid2,2020-06-09,122.70641131209021,74.59424033746744,110.50105387803909
159,pid2,2020-06-10,118.37172660605833,73.39093512074712,107.38032309120668
160,pid2,2020-06-11,113.29090238539538,69.90778244516355,97.85406774684246
161,pid2,2020-06-12,113.2905068941971,68.88254331553188,101.61219837517868
162,pid2,2020-06-15,116.08231388722811,77.10380065670175,107.81624147111508
163,pid2,2020-06-16,114.62040512953321,76.38994653837065,107.05155403388487
164,pid2,2020-06-17,112.94248439880978,75.47243132530627,106.63605821462858
165,pid2,2020-06-18,118.08256377690793,81.39616293974937,113.04239191395818
166,pid2,2020-06-19,123.48300314438956,89.4014925792367,119.8550685006336
167,pid2,2020-06-22,124.74893228394929,91.83795502863926,119.8670083764506
168,pid2,2020-06-23,135.496073889564,103.40865687307648,132.56942852936703
169,pid2,2020-06-24,130.52408678417657,103.47788408467704,126.44914798742913
170,pid2,2020-06-25,132.70111655206145,110.72041299358399,129.25374261361853
171,pid2,2020-06-26,128.1848997306853,104.31090620040447,124.35132165689464
172,pid2,2020-06-29,121.20100762215408,95.92394277877938,108.86112032921794
173,pid2,2020-06-30,121.71553183000519,96.17336797335683,110.33856851495361
174,pid2,2020-07-01,123.67589723261379,102.40625981852857,113.14524994801418
175,pid2,2020-07-02,129.67000192792685,109.03968957793295,129.33910577981763
176,pid2,2020-07-03,128.5874545701706,107.71479745698647,126.52804173749897
177,pid2,2020-07-06,127.08823405408744,106.95336450422869,125.90320123967368
178,pid2,2020-07-07,126.32955978181228,103.75379271374811,124.69990367850787
179,pid2,2020-07-08,127.14734842155511,105.91670757407317,127.64086957621659
180,pid2,2020-07-09,129.28094315213477,108.90900878236717,130.38905344907596
181,pid2,2020-07-10,130.73036251413245,107.97810291804007,131.3204562044404
182,pid2,2020-07-13,135.10909627073426,114.20829932676806,135.38749703311197
183,pid2,2020-07-14,127.84447380966553,106.53409649774554,128.05115137855182
184,pid2,2020-07-15,129.18293598067663,108.26615044275832,129.95195315521386
185,pid2,2020-07-16,129.028679649067,105.76757474873145,129.76166350241
186,pid2,2020-07-17,133.02358314336564,110.169227211491,121.929081163692
187,pid2,2020-07-20,142.1057668620962,122.38679020471858,143.96888629957365
188,pid2,2020-07-21,145.8559476815747,125.88897460158256,148.45573232418198
189,pid2,2020-07-22,146.4022884901415,129.10721965086066,150.38123576915586
190,pid2,2020-07-23,155.74257926671444,137.25353141894465,158.75260458043334
191,pid2,2020-07-24,152.43261625074678,134.60390435944018,156.32850961861936
192,pid2,2020-07-27,146.72983188406621,125.94635409480748,133.52743807869882
193,pid2,2020-07-28,142.8248997485505,121.30390666700336,130.15606014665607
194,pid2,2020-07-29,152.25357022032316,134.40126676760403,139.79228833532068
195,pid2,2020-07-30,152.82497525858832,129.65888607290006,138.75427506341012
196,pid2,2020-07-31,163.8553947888826,143.723460591872,149.55344107823012
197,pid2,2020-08-03,170.85886430485058,153.39235840205228,166.32882265685313
198,pid2,2020-08-04,173.9547229763878,157.07790006391005,169.835775256708
199,pid2,2020-08-05,171.79023230844805,154.1610127945335,167.8761451017741
200,pid2,2020-08-06,172.2526583065955,151.0653894904738,169.20281677633304
201,pid2,2020-08-07,177.93503689341628,161.21153940068692,182.4266484626386
202,pid2,2020-08-10,193.72029615615114,173.21871201072784,194.6094626968692
203,pid2,2020-08-11,196.08620028968693,171.02144131350485,201.43143697160545
204,pid2,2020-08-12,197.85693562835905,173.26895554653314,216.40979085923726
205,pid2,2020-08-13,198.93290027180876,174.88646503688028,218.0961214647795
206,pid2,2020-08-14,193.76886287112944,169.43261535555905,212.12386489464618
207,pid2,2020-08-17,196.35594406578147,170.76820186530716,212.0590084604402
208,pid2,2020-08-18,198.01284749803668,173.0223005871019,214.42209470141708
209,pid2,2020-08-19,198.7590355521382,175.53277227348912,217.3780606150876
210,pid2,2020-08-20,200.96175453289223,180.39875884353182,220.7702367304207
211,pid2,2020-08-21,203.01637039225682,180.308025395796,221.58362680819613
212,pid2,2020-08-24,205.58746754230253,185.2794571109918,224.2357579216787
213,pid2,2020-08-25,211.90154328717603,197.64661047843666,216.33197185591038
214,pid2,2020-08-26,215.11339257752763,201.32605539038755,219.48514185691704
215,pid2,2020-08-27,220.75610254134924,206.76210153195072,225.82971739086224
216,pid2,2020-08-28,216.49121703331028,201.90646809255793,219.07912027596026
217,pid2,2020-08-31,200.8430691615666,181.0879732472455,201.7919498501391
218,pid2,2020-09-01,211.19077911897637,193.6720603237302,212.78596116946062
219,pid2,2020-09-02,222.5037159779292,206.30214769279974,223.59513524611057
220,pid2,2020-09-03,222.68216901454377,209.0602657334235,216.56248906261803
221,pid2,2020-09-04,220.62724812932606,208.94864895608583,219.72239143688014
222,pid2,2020-09-07,231.5197389499916,220.97244916349695,237.7479624698691
223,pid2,2020-09-08,233.83237999458564,228.84958012223865,236.4968014052359
224,pid2,2020-09-09,229.59150552844477,226.9867354870241,232.1140787544503
225,pid2,2020-09-10,237.8119135955358,238.81364710440513,242.6956418710542
226,pid2,2020-09-11,234.8821779198728,234.35790653988707,238.4619334342044
227,pid2,2020-09-14,244.00834399901763,244.45798272036868,250.5115053621568
228,pid2,2020-09-15,248.7246158915261,250.56784100175807,272.51505636241353
229,pid2,2020-09-16,249.92822875313232,249.5075972012818,269.9803957850947
230,pid2,2020-09-17,243.91242065997633,241.18621222797108,264.6609314091184
231,pid2,2020-09-18,244.9852847333646,232.4445870432514,218.33592673411377
232,pid2,2020-09-21,226.1831887851916,211.45662215517441,221.6452887186751
233,pid2,2020-09-22,221.10509137664266,205.728949474695,214.64682512789756
234,pid2,2020-09-23,222.02473623323357,207.4142299725103,217.38617098043278
235,pid2,2020-09-24,204.88598741990458,188.07734971378858,201.67931171317522
236,pid2,2020-09-25,217.9559499482339,204.57789894532436,215.08916150382214
237,pid2,2020-09-28,226.08413949056984,215.2812474334119,237.19919363388118
238,pid2,2020-09-29,226.19573913204837,216.435745093282,229.53067965933494
239,pid2,2020-09-30,220.27159238536274,207.94188293866114,231.16865880526078
240,pid2,2020-10-01,223.3360450719378,213.42104672720794,222.86409613209034
241,pid2,2020-10-05,227.4246174419054,218.50945011738827,225.98957822111586
242,pid2,2020-10-06,226.74622292602453,217.50823298967575,224.72751110178703
243,pid2,2020-10-07,225.48022659069574,214.0671336494266,222.37962280141977
244,pid2,2020-10-08,221.47864622524867,204.51233407815764,214.39506841557176
245,pid2,2020-10-09,219.36510462538166,202.3206478544139,212.77976683844233
246,pid2,2020-10-12,219.980548250769,205.29602673797766,214.61516912495046
247,pid2,2020-10-13,224.29286531638235,213.02929035325732,222.90641592920042
248,pid2,2020-10-14,226.97847283110204,216.35444192383804,226.81840982642711
249,pid2,2020-10-15,217.96840844697078,203.6755668255439,208.73115468161058
250,pid2,2020-10-16,227.8772657098326,214.98047175736158,225.76566788185332
251,pid2,2020-10-19,226.99608237746583,219.15363952736442,213.01312429542327
252,pid2,2020-10-20,229.27116577810244,223.39244103150472,232.50242659297083
253,pid2,2020-10-21,227.01753809950162,220.0535793001792,229.43695296410894
254,pid2,2020-10-22,229.14740282900422,224.12002630661226,232.79339714350334
255,pid2,2020-10-23,234.26017964859355,231.79832247160874,241.00144167092625
256,pid2,2020-10-26,229.08850744772306,223.98564757995558,204.2925081975069
257,pid2,2020-10-27,234.9820946715426,229.42173550300362,234.0089850717608
258,pid2,2020-10-28,230.97816927886407,225.24706023884985,234.09576214071328
259,pid2,2020-10-29,228.6747403678992,224.288296394009,231.91340486917784
260,pid2,2020-10-30,236.54556944571837,241.0042207468849,244.7102033462978
261,pid2,2020-11-02,233.9021613775203,242.07402771832696,245.33794928331346
262,pid2,2020-11-03,236.45309019934905,245.24732983808815,247.990480158305
263,pid2,2020-11-04,244.6554105896327,254.71105914505418,256.4499794625186
264,pid2,2020-11-05,253.7296678785683,268.23690294378287,268.76772110547455
265,pid2,2020-11-06,256.5937935407187,271.90145712906696,271.85081342284525
266,pid2,2020-11-09,260.66141970614416,269.90184044889406,270.7909790460417
267,pid2,2020-11-10,260.5782911976104,270.2664252097947,271.734678554388
268,pid2,2020-11-11,263.5983424558422,270.49954902335435,272.9416465662895
269,pid2,2020-11-12,269.0540285762631,279.34497119353216,280.1208139090721
270,pid2,2020-11-13,279.98839938058546,292.8099600185396,293.2601113575786
271,pid2,2020-11-17,286.89955757293075,318.2458164810132,307.60778662674943
272,pid2,2020-11-18,303.4277952272222,358.460447132054,335.6059769963572
273,pid2,2020-11-19,298.25117509355124,346.52884817864486,328.54309254047917
274,pid2,2020-11-20,308.3215326480358,362.5970213809608,340.56126389189956
275,pid2,2020-11-23,314.76426553244255,370.3173155278831,352.53702574722087
276,pid2,2020-11-24,314.4312985523991,369.2386562422152,362.1971275291943
277,pid2,2020-11-25,306.5513284461837,357.56753878693814,353.66441220979993
278,pid2,2020-11-26,313.03779965800635,362.2876678212585,362.05489020528864
279,pid2,2020-11-27,333.727896019237,397.7742840178283,392.0399760537538
280,pid2,2020-12-01,334.32718124886776,400.52550658381335,390.942059440156
281,pid2,2020-12-02,336.47569629630914,407.9039476660058,389.6353858898596
282,pid2,2020-12-03,338.5268888200204,403.8307039017464,391.36668852780326
283,pid2,2020-12-04,355.2452185696983,407.1571548449054,399.43981004937297
284,pid2,2020-12-07,369.01433919233955,416.2327498498305,396.79660489195516
285,pid2,2020-12-08,367.06393967323675,416.0112998221687,397.44478638121444
286,pid2,2020-12-09,369.16232046995765,422.2219131186624,420.95200967926826
287,pid2,2020-12-10,356.30765260665873,416.56189171001864,414.0165116624535
288,pid2,2020-12-11,358.50754075121836,426.8360942507824,404.381444123903
289,pid2,2020-12-14,365.9468220106829,433.75870017287207,391.2969381186446
290,pid2,2020-12-15,364.7201775353912,434.9814377538334,390.93281402147204
291,pid2,2020-12-16,371.8869199719006,443.0415612177385,426.0807631311695
292,pid2,2020-12-17,382.8122390606955,454.9391677534382,409.02723895801216
293,pid2,2020-12-18,379.49825256897395,447.8026303806793,401.0613675393596
294,pid2,2020-12-21,352.05555955539126,414.66038310578705,372.3273301275509
295,pid2,2020-12-22,360.3929424528247,425.69285889867865,400.09846500621467
296,pid2,2020-12-23,367.4142190657765,438.50454765840726,412.65498075246086
297,pid2,2020-12-24,370.5798780923939,439.9453825449574,414.1098804842961
298,pid2,2020-12-28,382.72865967904517,456.3623261151264,431.07838261930664
299,pid2,2020-12-29,382.99617479945806,458.5304389679112,431.17721491559
300,pid2,2020-12-30,386.77918208121173,462.90416942019596,433.28307808562744
301,pid2,2020-12-31,388.8099206553084,461.85069657625274,433.782120523449
302,pid2,2021-01-01,395.07861902820804,467.870711128198,422.7781030172795
303,pid2,2021-01-04,399.44314027877095,471.11868315632455,427.9009004340677
304,pid2,2021-01-05,403.1831306191171,475.3805333186461,447.8132832096117
305,pid2,2021-01-06,410.9767197716806,481.9290945406409,434.17067780305916
306,pid2,2021-01-07,426.58973160326343,504.4253015383981,451.54996749101053
307,pid2,2021-01-08,424.4363451560937,500.6554208819227,449.7801379981634
308,pid2,2021-01-11,416.3057983752374,487.4658924437021,441.70505295396464
309,pid2,2021-01-12,419.35747089958994,491.69177325081023,444.7266093403712
310,pid2,2021-01-13,408.457438580503,478.6254919163535,447.2730045692469
311,pid2,2021-01-14,412.3875785273469,483.0795088467034,450.77291478745997
312,pid2,2021-01-15,404.9228283268359,479.15994058728955,443.4011805192635
313,pid2,2021-01-18,401.64503587045726,478.35826991057644,428.1933795763441
314,pid2,2021-01-19,406.0125041388583,483.37966039863466,432.4338930803245
315,pid2,2021-01-20,406.50499402336914,484.11916796404256,434.31631655905517
316,pid2,2021-01-21,401.4610643474192,472.2226415631992,425.9604017210228
317,pid2,2021-01-22,391.7137584868128,463.1701652084688,417.36618188901645
318,pid2,2021-01-25,389.86186008336097,465.51355932193223,419.84399444032124
319,pid2,2021-01-27,391.3933680270968,470.554801548034,408.995632620074
320,pid2,2021-01-28,391.27791657509783,470.4339049325255,424.02493568624675
321,pid2,2021-01-29,389.72413810595907,471.83623318577065,423.89578392704044
322,pid2,2021-02-01,411.398646903269,502.105190512608,428.41231746086254
323,pid2,2021-02-02,427.110856796205,522.8964425694147,479.55901246124773
324,pid2,2021-02-03,432.4539844309221,521.3207915297071,450.0711701558567
325,pid2,2021-02-04,442.8420591225281,527.4240518617038,434.94776565936814
326,pid2,2021-02-05,454.30664092641456,532.1495502266434,437.520336239009
327,pid2,2021-02-08,470.60152693441484,553.5944045248624,453.7100330029691
328,pid2,2021-02-09,476.0063999542579,562.3222947600395,490.4146532446074
329,pid2,2021-02-10,488.9481538771787,581.6518877361552,486.6848947671361
330,pid2,2021-02-11,498.5167459500816,594.3555954958875,482.26424467724127
331,pid2,2021-02-12,497.4839091712003,584.6939514174795,529.4619515160078
332,pid2,2021-02-15,507.58569919918637,614.9638891131742,515.0146951861295
333,pid2,2021-02-16,523.9315396639034,664.6345752548106,551.4547360057663
334,pid2,2021-02-17,534.1249524664906,684.9466973640201,605.8452463777503
335,pid2,2021-02-18,545.0262501192093,699.6079167691255,625.4892597624238
336,pid2,2021-02-19,529.0408966930589,678.5674363480135,587.8267120011658
337,pid2,2021-02-22,512.2378661746676,660.9306020865475,544.8549532648956
338,pid2,2021-02-23,517.2316026982356,663.4882353041171,546.7414985156221
339,pid2,2021-02-24,533.7067651270598,687.6977700064167,578.1491441069669
340,pid2,2021-02-25,541.2438267024614,696.4161252027286,622.6416347140853
341,pid2,2021-02-26,538.22729661537,695.6951039493114,655.2493573186308
342,pid2,2021-03-01,557.596909499079,707.213260202033,632.1620102694246
343,pid2,2021-03-02,562.5066332751039,730.281001134685,606.8920357555276
344,pid2,2021-03-03,595.5419191551556,803.3004109712899,700.7170787768762
345,pid2,2021-03-04,613.0797340639353,829.8561410763494,726.9144732805152
346,pid2,2021-03-05,606.07582953731,827.2767592392609,722.8311074607929
347,pid2,2021-03-08,616.3933624934788,838.8872591135344,732.5044319925579
348,pid2,2021-03-09,619.3849496872388,840.2908994225984,734.1938160402974
349,pid2,2021-03-10,634.5022532538526,863.1580244194054,775.5738021346581
350,pid2,2021-03-12,644.624334523476,886.978495406904,772.4706664336398
351,pid2,2021-03-15,643.1244203439235,895.9271625627001,777.9551110872699
352,pid2,2021-03-16,635.9186968604369,889.7578536356042,777.4944814826509
353,pid2,2021-03-17,617.6778180496493,870.6356669021498,755.844894747162
354,pid2,2021-03-18,623.0434996625569,888.8700714013673,792.3215331043874
355,pid2,2021-03-19,635.081786826968,892.8874551682172,773.8352342097278
356,pid2,2021-03-22,645.0694513949603,930.6929588485496,819.5225217415842
357,pid2,2021-03-23,659.7610096889046,970.0072934925274,846.2731849074502
358,pid2,2021-03-24,644.5816808182562,962.4570214106377,833.9056970440118
359,pid2,2021-03-25,623.0665804202437,926.253150707196,748.7889605563263
360,pid2,2021-03-26,636.048267570119,948.6658981762273,767.024001030571
361,pid2,2021-03-30,644.3507334129232,956.4161244538886,774.6928346280848
362,pid2,2021-03-31,663.4098842025036,997.7335714445871,869.3683662792189
363,pid2,2021-04-01,688.5756468754993,1062.1006405854278,920.9507348250069
364,pid2,2021-04-05,709.0381084329669,1125.7825761888914,931.7104725945896
365,pid2,2021-04-06,723.2517945028766,1157.5126893842291,884.3096072219822
366,pid2,2021-04-07,704.146236245736,1097.0385551116306,847.7567593014176
367,pid2,2021-04-08,681.9921922970693,1030.491894772866,850.1519303668928
368,pid2,2021-04-09,716.2162676675633,1106.3711914217567,916.0621842316585
369,pid2,2021-04-12,656.2547256465846,1005.1818211523872,829.657763233749
370,pid2,2021-04-13,668.8114905163816,1037.1290585918402,900.1774204275445
371,pid2,2021-04-15,692.4048940395803,1089.8835960912918,901.7376416515172
372,pid2,2021-04-16,717.9898624060638,1130.9706329001797,930.8642077089597
373,pid2,2021-04-19,723.711972614925,1145.333023038528,983.3318959320486
374,pid2,2021-04-20,736.1807423583716,1164.7067688710565,1000.0446528959576
375,pid2,2021-04-22,741.9360147047036,1172.265578861207,1006.1530293028477
