Date,Close,High,Low,Volume
13/10/17,925.40,928.28,911.00,1608366.00
16/10/17,928.58,936.63,921.00,818636.00
17/10/17,925.63,926.85,919.55,653322.00
18/10/17,934.25,937.50,919.50,981680.00
19/10/17,924.20,932.50,920.33,142502.00
23/10/17,931.65,934.85,918.03,1040723.00
24/10/17,933.55,939.80,926.50,2832218.00
25/10/17,897.55,931.50,892.50,5341802.00
26/10/17,897.68,905.00,878.93,7142866.00
27/10/17,895.53,903.75,889.50,1868022.00
30/10/17,907.50,908.00,896.20,1355588.00
31/10/17,904.25,905.75,899.63,1170615.00
01/11/17,910.60,912.50,906.00,1047653.00
02/11/17,911.05,914.90,908.48,1184486.00
03/11/17,915.35,920.00,910.80,952622.00
06/11/17,914.30,920.00,911.30,1537061.00
07/11/17,911.85,922.48,910.38,1861594.00
08/11/17,912.98,916.80,909.50,820786.00
09/11/17,913.93,917.50,910.55,778327.00
10/11/17,911.00,917.40,906.18,1936090.00
13/11/17,906.78,911.58,897.50,833968.00
14/11/17,901.18,909.50,900.00,1178117.00
15/11/17,900.13,901.83,894.00,1537092.00
16/11/17,903.85,908.00,897.60,1003243.00
17/11/17,912.78,919.15,906.58,1589693.00
20/11/17,919.08,919.85,914.50,598106.00
21/11/17,923.13,925.00,918.05,568883.00
22/11/17,927.63,930.00,922.28,1415199.00
23/11/17,921.43,930.00,919.00,808145.00
24/11/17,925.70,928.90,920.50,1300921.00
27/11/17,928.78,931.00,922.80,967618.00
28/11/17,932.68,935.50,927.93,1272635.00
29/11/17,936.65,937.75,927.90,818646.00
30/11/17,926.85,936.98,920.00,1449078.00
01/12/17,924.10,930.00,922.05,964537.00
04/12/17,917.05,927.45,915.05,910483.00
05/12/17,910.23,914.28,903.50,973340.00
06/12/17,901.65,910.68,899.50,1598780.00
07/12/17,904.83,908.30,901.55,1057826.00
08/12/17,920.20,926.50,907.00,2239100.00
11/12/17,923.20,925.88,920.00,799558.00
12/12/17,909.95,924.95,907.98,602647.00
13/12/17,910.68,922.50,907.55,726865.00
14/12/17,919.03,920.00,906.00,920773.00
15/12/17,936.73,944.00,927.75,3112531.00
18/12/17,939.48,949.50,904.65,3074497.00
19/12/17,942.25,946.83,938.08,1238028.00
20/12/17,934.08,951.55,931.83,2335876.00
21/12/17,934.15,942.50,932.60,1713636.00
22/12/17,938.33,940.00,930.88,1117726.00
26/12/17,934.18,941.40,928.35,1696424.00
27/12/17,928.38,935.15,925.58,872346.00
28/12/17,939.03,940.45,929.00,2175130.00
29/12/17,936.20,939.60,934.08,1586468.00
01/01/18,927.25,940.38,925.25,1645129.00
02/01/18,936.18,937.50,929.28,1194079.00
03/01/18,926.33,939.13,925.60,1132822.00
04/01/18,929.95,932.75,926.50,593444.00
05/01/18,931.80,934.03,927.78,717717.00
08/01/18,930.30,935.35,928.88,1142577.00
09/01/18,931.85,934.93,927.50,1326382.00
10/01/18,932.10,933.95,928.65,1153972.00
11/01/18,936.28,938.00,928.13,1014774.00
