Date,Close,High,Low,Volume
19/11/18,249.64,251.55,241.13,2817505
20/11/18,240.98,248.18,240.08,2590244
21/11/18,235.61,240,234.94,2603932
22/11/18,230.33,239.1,229.5,3089809
26/11/18,238.84,239.93,226.99,6996420
27/11/18,234.04,241.73,233.25,4296839
28/11/18,232.73,236.66,231.94,6347516
29/11/18,236.18,237.49,232.2,2922520
30/11/18,243.49,244.8,235.28,6371721
03/12/18,246.19,247.13,242.29,2668224
04/12/18,251.21,255.94,244.28,5971913
05/12/18,252.34,254.03,246.11,3849080
06/12/18,248.74,252.34,246.75,2337100
07/12/18,249.98,252.26,243.34,3474102
10/12/18,244.95,252.38,243.83,3198111
11/12/18,246,250.35,243.6,4423215
12/12/18,247.54,249,245.96,2635669
13/12/18,253.99,257.96,246.75,5148093
14/12/18,249.83,257.25,249.23,4797032
17/12/18,254.7,256.31,250.8,3435752
18/12/18,251.29,253.8,249.41,3699153
19/12/18,255.53,256.69,248.55,3741754
20/12/18,249.94,255,249.26,2408153
21/12/18,241.58,251.1,240.56,9828513
24/12/18,245.03,247.88,241.05,4231888
26/12/18,244.61,245.48,239.51,2355520
27/12/18,245.59,248.51,243,5072651
28/12/18,247.54,249.68,244.35,2229453
31/12/18,248.14,250.35,246.79,2136121
01/01/19,244.99,249.56,244.05,1513704
02/01/19,244.16,248.48,242.25,3308303
03/01/19,244.13,245.96,242.29,3542281
04/01/19,243.34,245.14,239.74,2405278
07/01/19,243.19,245.06,241.73,1903604
08/01/19,244.16,245.63,241.95,2084659
09/01/19,246.75,249.45,243.41,3927881
10/01/19,244.31,248.29,242.25,3099392
11/01/19,246.53,247.43,242.63,1598939
14/01/19,234.41,248.33,233.51,6913323
15/01/19,247.35,249.23,236.29,15070795
16/01/19,252.41,254.85,246.79,9896290
17/01/19,251.55,253.95,248.7,5289184
18/01/19,259.61,260.63,250.05,10091966
21/01/19,253.35,258.68,249.9,15621848
22/01/19,259.88,262.2,252,6681724
23/01/19,263.66,266.85,261,9937426
24/01/19,263.81,264.75,259.88,4230546
25/01/19,265.09,268.76,261,5236553
28/01/19,266.36,272.03,265.69,6899957
29/01/19,269.55,270.6,264.79,4620099
30/01/19,272.44,275.74,268.5,7408937
31/01/19,276.9,278.55,272.48,7694071
01/02/19,278.66,279.34,272.63,3366604
04/02/19,278.44,281.03,276.08,3143722
05/02/19,276.34,279.15,274.35,2456401
06/02/19,279.15,281.21,276.56,2179261
07/02/19,280.2,280.88,277.24,2243431
08/02/19,279.53,281.18,276.53,1400929
11/02/19,279.79,283.05,277.28,2972778
12/02/19,281.25,282.19,276.26,2977246
13/02/19,283.09,284.78,279.94,3297274
14/02/19,281.33,283.8,280.46,3074852
15/02/19,282.08,283.01,277.61,3522673
18/02/19,281.7,284.1,278.06,3480075
19/02/19,272.59,281.55,271.65,3064358
20/02/19,279.15,280.5,270.9,4410484
