Date,Monte Carlo,DL,Dynamic DL
2019-10-15,-0.004245880667344081,-0.0007211775944377328,0.0003623708309945827
2019-10-16,-0.00834340630151713,-0.012694668437620288,-0.008975403778763626
2019-10-17,-0.00038524039201539564,-0.006646552889601677,-0.0028845776230776127
2019-10-18,0.022629554229678914,0.013054800648882177,0.015406789486580936
2019-10-22,0.0165217793416965,0.004751524256497431,0.00753401612858792
2019-10-23,0.030829009823050386,0.00679369011034101,0.010930855447502167
2019-10-24,0.03499054727602909,0.008225887798977469,0.012817788830282124
2019-10-25,0.03266723176716804,0.0069637667817197945,0.012114518992940599
2019-10-29,0.03409197188203289,0.011842706703660538,0.017140681987380856
2019-10-30,0.034677148743566664,0.008935326121437163,0.01760492721859891
2019-10-31,0.04408874091349975,0.020715407258120027,0.02998710782740658
2019-11-01,0.042170047078724904,0.016373017445424583,0.024553201345316952
2019-11-04,0.043173306106068614,0.018747148644804628,0.026895113445434132
2019-11-05,0.028046956398489323,0.004902081874641001,0.013336654970129976
2019-11-06,0.025744586949825732,-0.002646300901107104,0.010072032220532207
2019-11-07,0.02389439017334456,-0.008004023660071408,0.007232328283743986
2019-11-08,0.016768770032438304,-0.014040103782951875,0.0012943750153806312
2019-11-11,0.049019051846727765,0.018868053328243244,0.026767835058519915
2019-11-13,0.04312770329609185,0.01690859232413536,0.023906572318063132
2019-11-14,0.05191751722358994,0.03360645554097684,0.033890064524547084
2019-11-15,0.07073870537710825,0.0418426940582819,0.04372062208089487
2019-11-18,0.07292111428895706,0.04754636292652603,0.048377741383670694
2019-11-19,0.061682953974332995,0.03564504891891367,0.039832597212970305
2019-11-20,0.05794094384001823,0.027968114731649653,0.03708872489558915
2019-11-21,0.054659873371076764,0.02670017948343187,0.0347021771494129
2019-11-22,0.04894067129627318,0.026654878233464328,0.032222264888793366
2019-11-25,0.05838170292572616,0.03433384558781291,0.04036843135216081
2019-11-26,0.05940899131403318,0.03391063651676385,0.039138621152983014
2019-11-27,0.06915493909823953,0.04299366248286495,0.048421321145115735
2019-11-28,0.07618886316616318,0.0591734408858102,0.06178132558972817
2019-11-29,0.09009664496655276,0.09256158338855336,0.09291904235521058
2019-12-02,0.08618416158489715,0.09404701288930867,0.09464604356828131
2019-12-03,0.07892335800976773,0.07033484039793804,0.07395432852368627
2019-12-04,0.09621945561570863,0.09108644273818862,0.09058248924543953
2019-12-05,0.0953339690135854,0.08244670045751185,0.08329710467828678
2019-12-06,0.08496769715752195,0.0702090433301649,0.07186320041180304
2019-12-09,0.08950646313651182,0.07575351159640006,0.07553888121210185
2019-12-10,0.08617699091532999,0.07684246805287169,0.07588080816035969
2019-12-11,0.08865590813142288,0.07441330535547276,0.0754798356236991
2019-12-12,0.08755940213813075,0.0750909708605508,0.07706746889047486
2019-12-13,0.10456089774321975,0.090158009217351,0.08939315464042093
2019-12-16,0.10646875465919221,0.0903250187367392,0.08891203462551475
2019-12-17,0.10535239436292569,0.08655610863906112,0.08663444837563117
2019-12-18,0.10446558469756233,0.08740635777410306,0.08446825922094724
2019-12-19,0.10435046901613147,0.0902436544633676,0.08619282358854821
2019-12-20,0.1061284980200849,0.09337099276056347,0.08806765099349571
2019-12-23,0.1053902368415948,0.09306861335524405,0.0872598813563394
2019-12-24,0.12003693819475197,0.11654791103378508,0.10851392812137056
2019-12-26,0.12418008592941444,0.12241897473753513,0.1101360833736949
2019-12-27,0.12960098815717466,0.12704962034721298,0.11569823439925606
2019-12-30,0.14270556267867857,0.13243168800066402,0.12300399632772233
2019-12-31,0.14736452717717638,0.14668488297057666,0.1374594079807667
2020-01-01,0.16274311587429333,0.18588321348518555,0.1733998903578538
2020-01-02,0.16971853124633657,0.2026581735225403,0.18556362516479433
2020-01-03,0.16945429273694798,0.19090983510982307,0.17463967287233312
2020-01-06,0.14527009324485526,0.15317073001322395,0.13816954369589574
2020-01-07,0.1734838304152977,0.20039631135123398,0.17553754486939846
2020-01-08,0.15989591786243737,0.18298497859967702,0.16150963071341035
2020-01-09,0.1710972066920835,0.19481235041461614,0.1732601633971331
2020-01-10,0.17615279255702193,0.1886852959757867,0.1707783041574214
2020-01-13,0.1955895858556468,0.20749541452948406,0.1915176190920565
2020-01-14,0.20595754853793435,0.22075672299310373,0.20655322257731915
2020-01-15,0.21441795904519945,0.23797329648252416,0.22347626778194868
2020-01-16,0.2246362806475703,0.23996506762370687,0.2267353826440483
2020-01-17,0.23153279270014795,0.24466438662925896,0.23112489201298575
2020-01-20,0.22260525788625718,0.2372994499682721,0.223293144588357
2020-01-21,0.2087095336847538,0.22398646560912322,0.20977661264154113
2020-01-22,0.20622592366017428,0.2162491410319645,0.20166149742242998
2020-01-23,0.22380266842902075,0.2408206994325839,0.22588040107141202
