Date,Monte Carlo,DL,Dynamic DL
2019-10-15,-0.008719842768459878,0.0004003581547720853,0.007745027420724778
2019-10-16,-0.01836298058702404,-0.010645198827870071,0.0073975863037059565
2019-10-17,-0.008245648652165464,-0.0015484082688214575,0.01938590373906865
2019-10-18,0.01584019832772993,0.017167392737931005,0.03199358070964954
2019-10-22,0.028261263505845954,0.014475189377100895,0.027783585158304553
2019-10-23,0.04092997275416662,0.017468856675792902,0.041494025857522036
2019-10-24,0.03219098236611539,0.016237647086415855,0.04521935359092763
2019-10-25,0.027588589676362015,0.01617050038608161,0.046825574011852666
2019-10-29,0.026677067243134636,0.02107887226844573,0.056471145563985234
2019-10-30,0.03225331813208596,0.02786824907212567,0.06608173120739784
2019-10-31,0.04126850206001003,0.05521100396696013,0.0797475735744297
2019-11-01,0.03693702339879529,0.04285963317608549,0.06906292311627443
2019-11-04,0.034607832013056464,0.0465124290457691,0.0647274703065547
2019-11-05,0.020356621880470504,0.032170298619076124,0.06237221807627221
2019-11-06,0.019725989071530857,0.03613675447398154,0.060098894129691265
2019-11-07,0.021208726009949483,0.037212687923382795,0.053274443523556925
2019-11-08,0.013653914010940325,0.02715195201050165,0.034785626970987325
2019-11-11,0.04830561067475062,0.042278758255292696,0.04068419361502165
2019-11-13,0.046934861536874595,0.03487833330235827,0.05474444956852078
2019-11-14,0.03771002011735313,0.03366829454266092,0.050532988737295205
2019-11-15,0.049671728501975536,0.043244858160341015,0.048631472624261075
2019-11-18,0.046779573124279134,0.0482572350099194,0.045549823342268154
2019-11-19,0.04837417728569668,0.04380651732195532,0.035959672857681375
2019-11-20,0.05445708402688644,0.04998244921542926,0.02890500213060156
2019-11-21,0.04776534376568718,0.0413583111765653,0.03147049235934917
2019-11-22,0.04753965467954691,0.036087499028789265,0.01839342226302391
2019-11-25,0.054336356379875564,0.04473669784790557,0.029252414989522694
2019-11-26,0.05671879512091378,0.04016048273053681,0.02271449372853201
2019-11-27,0.06611124199579728,0.052648593771440336,0.03170320684849665
2019-11-28,0.07059715165400064,0.07000686379858066,0.038068627124366525
2019-11-29,0.08649407344587418,0.10665321461605135,0.03445408004487142
2019-12-02,0.08525534559610017,0.10484681812061807,0.03131865174831237
2019-12-03,0.07431551578974356,0.07963957609295419,0.024767608565124867
2019-12-04,0.07829162186785545,0.08766619963563016,0.034691636952872314
2019-12-05,0.0717758056814346,0.07461932638076951,0.036881269009567265
2019-12-06,0.06256230723489048,0.0662315130476734,0.032492955544999105
2019-12-09,0.06357236376251277,0.06882523068048992,0.02196316572034879
2019-12-10,0.053832809723707256,0.07064476097756965,0.01917896001217618
2019-12-11,0.05589346924051598,0.07057471927790684,0.020402575805559504
2019-12-12,0.06641596675637025,0.08066141009058514,0.017325786374095622
2019-12-13,0.07920776626176637,0.08978514043317298,0.02716616564310863
2019-12-16,0.07050541922858447,0.08401035862797612,0.02614947032028206
2019-12-17,0.06927324286789152,0.08434320825275976,0.029432489835621467
2019-12-18,0.06107704267016015,0.06944909149556253,0.021532709859382958
2019-12-19,0.05754536119680667,0.07006279365324428,0.03245567003023676
2019-12-20,0.056900877148625864,0.06727862352110199,0.03144270860787547
2019-12-23,0.06695538193278817,0.06814055529070859,0.034611433713779116
