Date,Close,High,Low,Volume
12/07/18,235.50,238.45,233.55,477971.00
13/07/18,232.25,237.00,231.30,81067.00
16/07/18,232.75,236.95,226.50,265994.00
17/07/18,227.05,232.65,226.85,208741.00
18/07/18,233.15,235.00,225.60,416250.00
19/07/18,230.65,233.95,228.00,295709.00
20/07/18,235.25,236.50,229.55,374117.00
23/07/18,240.55,243.70,235.80,595385.00
24/07/18,240.80,243.70,233.20,2942076.00
25/07/18,236.40,242.65,232.40,1956689.00
26/07/18,240.20,242.95,235.00,918949.00
27/07/18,244.95,247.40,238.00,822121.00
30/07/18,239.35,245.90,238.35,225741.00
31/07/18,243.10,244.50,239.30,306836.00
01/08/18,243.35,247.50,240.50,284886.00
02/08/18,242.80,246.00,241.50,151481.00
03/08/18,251.00,252.65,242.40,281469.00
06/08/18,258.00,258.90,251.00,1052733.00
07/08/18,260.60,271.90,249.15,1785811.00
08/08/18,262.80,268.00,261.55,743140.00
09/08/18,261.80,265.00,258.90,198855.00
10/08/18,265.95,268.00,262.00,972210.00
13/08/18,266.90,270.00,265.00,399393.00
14/08/18,263.35,273.20,259.70,699222.00
16/08/18,262.15,267.00,255.10,2199498.00
17/08/18,262.35,265.50,259.45,396713.00
20/08/18,265.65,268.50,262.00,220773.00
21/08/18,263.65,272.85,260.20,493065.00
23/08/18,264.95,269.30,261.00,388007.00
24/08/18,264.05,266.90,262.00,742214.00
27/08/18,262.70,266.85,261.15,165079.00
28/08/18,247.10,262.35,245.00,1151098.00
29/08/18,249.15,251.80,244.00,363954.00
30/08/18,248.15,249.80,245.00,267307.00
31/08/18,250.45,258.85,248.00,629319.00
03/09/18,250.40,254.30,250.00,218145.00
04/09/18,233.80,251.90,232.10,480918.00
05/09/18,221.95,236.70,217.10,2170951.00
06/09/18,217.25,225.95,214.00,1255612.00
07/09/18,220.20,224.45,214.25,792951.00
10/09/18,220.95,222.15,215.00,421526.00
11/09/18,218.75,222.85,217.25,327816.00
12/09/18,217.05,220.00,214.75,1008387.00
14/09/18,220.95,222.15,218.25,1487489.00
17/09/18,221.60,223.90,218.95,121624.00
18/09/18,228.10,229.75,220.65,976275.00
19/09/18,226.25,230.85,220.40,271085.00
21/09/18,231.00,233.70,215.85,640683.00
24/09/18,219.95,228.55,217.30,2054384.00
25/09/18,219.70,222.15,214.40,732359.00
26/09/18,218.65,220.95,213.50,2547691.00
27/09/18,224.65,226.80,215.10,438184.00
28/09/18,223.90,226.80,218.55,528300.00
01/10/18,219.60,221.90,215.45,1046963.00
03/10/18,211.80,218.95,209.25,2185560.00
04/10/18,212.05,215.00,200.05,1344431.00
05/10/18,211.25,215.00,204.00,521823.00
08/10/18,204.90,211.20,201.10,737859.00
09/10/18,202.35,208.15,200.00,332771.00
10/10/18,202.75,204.45,200.90,3676119.00
11/10/18,200.00,202.00,192.85,698251.00
12/10/18,207.25,208.45,198.05,999500.00
15/10/18,201.40,208.75,199.50,980259.00
16/10/18,199.25,203.00,197.75,603202.00
17/10/18,199.05,202.00,197.85,363411.00
19/10/18,196.20,199.80,192.10,503742.00
22/10/18,198.60,200.00,192.00,345603.00
23/10/18,197.95,199.85,195.65,953858.00
24/10/18,203.40,206.00,196.10,1606534.00
25/10/18,199.40,203.00,197.05,380462.00
